DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes
05/02/1975,1975,5,2,"Southern","103","San Clemente Island (N)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","109","Anacapa Island",-99999,2000,1800,12/04/1973," "
05/02/1975,1975,5,2,"Southern","110","Santa Cruz Island (N)",-99999,2500,2000,03/24/1975," "
05/02/1975,1975,5,2,"Southern","111","Santa Cruz Island (W)",-99999,2500,2000,03/24/1975," "
05/02/1975,1975,5,2,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","113","Santa Rosa Island (SE)",-99999,1000,800,03/24/1975," "
05/02/1975,1975,5,2,"Southern","114","Santa Rosa Island (SW)",-99999,3000,2500,03/24/1975," "
05/02/1975,1975,5,2,"Southern","115","Santa Rosa Island (NW)",-99999,6000,5000,03/02/1975," "
05/02/1975,1975,5,2,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","117","San Miguel Island (S)",-99999,600,500,03/24/1975," "
05/02/1975,1975,5,2,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","107A","San Nicolas Island",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","108A","San Nicolas Island (Rockpile)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","108B","San Nicolas Island (Westend)",-99999,-99999,-99999,01/01/1800," "
05/02/1975,1975,5,2,"Southern","108C","San Nicolas Island (Barrack)",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","2","Coronado",-99999,15000,10000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","3","Point Loma",-99999,15000,10000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","4","Del Mar",-99999,3000,3000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","5","Encinitas",-99999,150,100,05/02/1975," "
06/26/1975,1975,6,26,"Southern","6","Las Flores",-99999,500,400,05/02/1975," "
06/26/1975,1975,6,26,"Southern","7","San Onofre",-99999,500,500,12/15/1974," "
06/26/1975,1975,6,26,"Southern","8","Capistrano Beach",-99999,400,300,01/16/1975," "
06/26/1975,1975,6,26,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","16","Malibu",-99999,600,600,05/02/1975," "
06/26/1975,1975,6,26,"Southern","17","Point Dume",-99999,2500,2000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","18","Ventura",-99999,0,0,05/02/1975," "
06/26/1975,1975,6,26,"Southern","19","Rincon Point",-99999,300,200,05/02/1975," "
06/26/1975,1975,6,26,"Southern","20","Carpinteria",-99999,400,400,08/29/1974," "
06/26/1975,1975,6,26,"Southern","21","Summerland",-99999,3500,3000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","22","Santa Barbara",-99999,1100,1000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","23","Santa Barbara Breakwater",-99999,900,800,05/02/1975," "
06/26/1975,1975,6,26,"Southern","24","Arroyo Burro",-99999,500,400,05/02/1975," "
06/26/1975,1975,6,26,"Southern","25","Hope Ranch",-99999,500,400,05/02/1975," "
06/26/1975,1975,6,26,"Southern","26","Goleta",-99999,4000,3000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","27","Coal Oil Point",-99999,1000,800,05/02/1975," "
06/26/1975,1975,6,26,"Southern","28","Naples",-99999,4000,3000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","29","El Refugio",-99999,7000,6000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","30","Tajiguas",-99999,12000,10000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","31","Gaviota",-99999,19000,18000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","32","San Augustine",-99999,12000,10000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","33","Point Conception",-99999,3000,2000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","101","San Clemente Island (S)",-99999,2000,1500,03/24/1975," "
06/26/1975,1975,6,26,"Southern","102","San Clemente Island (W)",-99999,8000,7000,03/24/1975," "
06/26/1975,1975,6,26,"Southern","103","San Clemente Island (N)",-99999,7500,7000,03/24/1975," "
06/26/1975,1975,6,26,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","110","Santa Cruz Island (N)",-99999,300,0,05/02/1975," "
06/26/1975,1975,6,26,"Southern","111","Santa Cruz Island (W)",-99999,900,900,05/02/1975," "
06/26/1975,1975,6,26,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","113","Santa Rosa Island (SE)",-99999,700,500,05/02/1975," "
06/26/1975,1975,6,26,"Southern","114","Santa Rosa Island (SW)",-99999,2000,1500,05/02/1975," "
06/26/1975,1975,6,26,"Southern","115","Santa Rosa Island (NW)",-99999,10000,8000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","117","San Miguel Island (S)",-99999,3000,2000,05/02/1975," "
06/26/1975,1975,6,26,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","107A","San Nicolas Island",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
06/26/1975,1975,6,26,"Southern","108A","San Nicolas Island (Rockpile)",-99999,2000,1666,03/24/1975," "
06/26/1975,1975,6,26,"Southern","108B","San Nicolas Island (Westend)",-99999,2000,1666,03/24/1975," "
06/26/1975,1975,6,26,"Southern","108C","San Nicolas Island (Barrack)",-99999,2000,1666,03/24/1975," "
08/30/1975,1975,8,30,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","2","Coronado",-99999,4000,3500,06/26/1975," "
08/30/1975,1975,8,30,"Southern","3","Point Loma",-99999,4000,3500,06/26/1975," "
08/30/1975,1975,8,30,"Southern","4","Del Mar",-99999,1000,800,06/26/1975," "
08/30/1975,1975,8,30,"Southern","5","Encinitas",-99999,50,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","6","Las Flores",-99999,1000,900,06/26/1975," "
08/30/1975,1975,8,30,"Southern","7","San Onofre",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","8","Capistrano Beach",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","16","Malibu",-99999,0,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","17","Point Dume",-99999,800,800,06/26/1975," "
08/30/1975,1975,8,30,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","19","Rincon Point",-99999,0,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","20","Carpinteria",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","21","Summerland",-99999,2500,2000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","22","Santa Barbara",-99999,0,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","23","Santa Barbara Breakwater",-99999,0,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","24","Arroyo Burro",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","25","Hope Ranch",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","26","Goleta",-99999,1500,1200,06/26/1975," "
08/30/1975,1975,8,30,"Southern","27","Coal Oil Point",-99999,200,100,06/26/1975," "
08/30/1975,1975,8,30,"Southern","28","Naples",-99999,1000,800,06/26/1975," "
08/30/1975,1975,8,30,"Southern","29","El Refugio",-99999,2000,1500,06/26/1975," "
08/30/1975,1975,8,30,"Southern","30","Tajiguas",-99999,6000,5000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","31","Gaviota",-99999,10000,9000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","32","San Augustine",-99999,8000,7000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","33","Point Conception",-99999,2500,2000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","101","San Clemente Island (S)",-99999,400,300,06/26/1975," "
08/30/1975,1975,8,30,"Southern","102","San Clemente Island (W)",-99999,3500,3000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","103","San Clemente Island (N)",-99999,900,800,06/26/1975," "
08/30/1975,1975,8,30,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","110","Santa Cruz Island (N)",-99999,0,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","111","Santa Cruz Island (W)",-99999,0,0,06/26/1975," "
08/30/1975,1975,8,30,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","113","Santa Rosa Island (SE)",-99999,500,300,06/26/1975," "
08/30/1975,1975,8,30,"Southern","114","Santa Rosa Island (SW)",-99999,2000,1800,06/26/1975," "
08/30/1975,1975,8,30,"Southern","115","Santa Rosa Island (NW)",-99999,9000,8000,06/26/1975," "
08/30/1975,1975,8,30,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","117","San Miguel Island (S)",-99999,1500,1200,06/26/1975," "
08/30/1975,1975,8,30,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","107A","San Nicolas Island",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
08/30/1975,1975,8,30,"Southern","108A","San Nicolas Island (Rockpile)",-99999,500,333,06/26/1975," "
08/30/1975,1975,8,30,"Southern","108B","San Nicolas Island (Westend)",-99999,500,333,06/26/1975," "
08/30/1975,1975,8,30,"Southern","108C","San Nicolas Island (Barrack)",-99999,500,333,06/26/1975," "
10/25/1975,1975,10,25,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","2","Coronado",-99999,5000,4500,08/30/1975," "
10/25/1975,1975,10,25,"Southern","3","Point Loma",-99999,5000,4500,08/30/1975," "
10/25/1975,1975,10,25,"Southern","4","Del Mar",-99999,5500,4500,08/30/1975," "
10/25/1975,1975,10,25,"Southern","5","Encinitas",-99999,100,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","6","Las Flores",-99999,4000,3000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","7","San Onofre",-99999,0,0,06/26/1975," "
10/25/1975,1975,10,25,"Southern","8","Capistrano Beach",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","16","Malibu",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","17","Point Dume",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","18","Ventura",-99999,0,0,06/26/1975," "
10/25/1975,1975,10,25,"Southern","19","Rincon Point",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","20","Carpinteria",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","21","Summerland",-99999,1500,1000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","22","Santa Barbara",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","23","Santa Barbara Breakwater",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","24","Arroyo Burro",-99999,0,0,06/26/1975," "
10/25/1975,1975,10,25,"Southern","25","Hope Ranch",-99999,0,0,06/26/1975," "
10/25/1975,1975,10,25,"Southern","26","Goleta",-99999,900,600,08/30/1975," "
10/25/1975,1975,10,25,"Southern","27","Coal Oil Point",-99999,400,300,08/30/1975," "
10/25/1975,1975,10,25,"Southern","28","Naples",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","29","El Refugio",-99999,1500,1000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","30","Tajiguas",-99999,4000,3000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","31","Gaviota",-99999,5000,3000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","32","San Augustine",-99999,6000,5000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","33","Point Conception",-99999,2000,1500,08/30/1975," "
10/25/1975,1975,10,25,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","101","San Clemente Island (S)",-99999,200,200,08/30/1975," "
10/25/1975,1975,10,25,"Southern","102","San Clemente Island (W)",-99999,500,500,08/30/1975," "
10/25/1975,1975,10,25,"Southern","103","San Clemente Island (N)",-99999,1200,1000,08/30/1975," "
10/25/1975,1975,10,25,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","110","Santa Cruz Island (N)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","111","Santa Cruz Island (W)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","113","Santa Rosa Island (SE)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","114","Santa Rosa Island (SW)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","115","Santa Rosa Island (NW)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","117","San Miguel Island (S)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","107A","San Nicolas Island",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
10/25/1975,1975,10,25,"Southern","108A","San Nicolas Island (Rockpile)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","108B","San Nicolas Island (Westend)",-99999,0,0,08/30/1975," "
10/25/1975,1975,10,25,"Southern","108C","San Nicolas Island (Barrack)",-99999,0,0,08/30/1975," "
01/02/1976,1976,1,2,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","2","Coronado",-99999,2500,2000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","3","Point Loma",-99999,2500,2000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","4","Del Mar",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","5","Encinitas",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","6","Las Flores",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","7","San Onofre",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","8","Capistrano Beach",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","16","Malibu",-99999,500,500,10/25/1975," "
01/02/1976,1976,1,2,"Southern","17","Point Dume",-99999,2000,1500,10/25/1975," "
01/02/1976,1976,1,2,"Southern","18","Ventura",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","19","Rincon Point",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","20","Carpinteria",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","21","Summerland",-99999,3000,2500,10/25/1975," "
01/02/1976,1976,1,2,"Southern","22","Santa Barbara",-99999,200,200,10/25/1975," "
01/02/1976,1976,1,2,"Southern","23","Santa Barbara Breakwater",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","24","Arroyo Burro",-99999,50,50,10/25/1975," "
01/02/1976,1976,1,2,"Southern","25","Hope Ranch",-99999,50,50,10/25/1975," "
01/02/1976,1976,1,2,"Southern","26","Goleta",-99999,3000,2500,10/25/1975," "
01/02/1976,1976,1,2,"Southern","27","Coal Oil Point",-99999,300,200,10/25/1975," "
01/02/1976,1976,1,2,"Southern","28","Naples",-99999,3000,2000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","29","El Refugio",-99999,4000,3000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","30","Tajiguas",-99999,6000,5000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","31","Gaviota",-99999,9000,8000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","32","San Augustine",-99999,8000,6000,10/25/1975," "
01/02/1976,1976,1,2,"Southern","33","Point Conception",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","101","San Clemente Island (S)",-99999,300,200,10/25/1975," "
01/02/1976,1976,1,2,"Southern","102","San Clemente Island (W)",-99999,800,600,10/25/1975," "
01/02/1976,1976,1,2,"Southern","103","San Clemente Island (N)",-99999,1400,1100,10/25/1975," "
01/02/1976,1976,1,2,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","110","Santa Cruz Island (N)",-99999,500,400,10/25/1975," "
01/02/1976,1976,1,2,"Southern","111","Santa Cruz Island (W)",-99999,600,500,10/25/1975," "
01/02/1976,1976,1,2,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","113","Santa Rosa Island (SE)",-99999,500,400,10/25/1975," "
01/02/1976,1976,1,2,"Southern","114","Santa Rosa Island (SW)",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","115","Santa Rosa Island (NW)",-99999,900,900,10/25/1975," "
01/02/1976,1976,1,2,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","117","San Miguel Island (S)",-99999,0,0,10/25/1975," "
01/02/1976,1976,1,2,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","107A","San Nicolas Island",-99999,-99999,-99999,01/01/1800," "
01/02/1976,1976,1,2,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
